Wall Structure,Wall Insulation,Glazing,Frame,Shading Position,WWR,Balcony Depth,Floor WDR,Operational GWP,Facade GWP,sDA,Glazing area
3,4,2,3,3,2,2,3,1.02,2.87,0.2346,217.24
3,4,2,4,3,2,2,3,1.02,2.79,0.2131,217.24
3,4,2,4,3,2,2,3,1.02,2.79,0.2336,217.24
3,4,2,4,3,2,1,3,0.95,3.17,0.346,217.24
3,4,2,4,3,2,2,3,1.02,2.79,0.2428,217.24
3,4,2,4,3,2,2,3,1.02,2.79,0.2602,217.24
3,4,2,4,3,2,2,3,1.02,2.79,0.2398,217.24
3,4,2,4,3,2,2,3,1.02,2.79,0.2275,217.24
4,3,1,3,3,2,1,3,0.97,2.3,0.4955,217.24
3,3,1,3,3,2,1,3,0.97,1.78,0.548,217.24
4,4,1,3,3,2,1,3,0.97,2.51,0.4944,217.24
4,3,2,3,3,2,1,3,0.95,1.74,0.4732,217.24
4,3,1,4,3,2,1,3,0.97,1.62,0.5212,217.24
4,3,1,3,3,2,1,3,0.97,1.71,0.5167,217.24
4,3,1,3,3,2,1,3,0.97,1.71,0.5313,217.24
4,3,1,3,3,2,2,3,1.05,1.52,0.3279,217.24
4,3,1,3,3,2,1,3,0.97,1.71,0.5033,217.24
4,3,1,3,3,2,1,3,0.97,1.71,0.4141,217.24
4,3,1,3,3,2,1,3,0.97,1.71,0.51,217.24
4,3,1,3,3,2,1,3,0.97,1.71,0.5011,217.24
4,3,1,3,3,2,1,3,0.97,1.71,0.5167,217.24
1,4,3,4,4,2,2,3,0.96,3.55,0.2008,217.24
4,2,1,3,4,2,2,3,1.05,1.38,0.2234,217.24
1,2,1,3,4,2,2,3,1.05,3.04,0.2357,217.24
4,4,1,3,4,2,2,3,1.05,2.72,0.2336,217.24
4,2,3,3,4,2,2,3,0.96,2,0.2039,217.24
4,2,1,4,4,2,2,3,1.05,1.82,0.2264,217.24
4,2,1,3,4,2,2,3,1.05,1.9,0.2121,217.24
4,2,1,3,4,2,2,3,1.05,1.9,0.2469,217.24
4,2,1,3,4,2,2,3,1.05,1.9,0.2418,217.24
4,2,1,3,4,2,2,3,1.05,1.9,0.2234,217.24
4,2,1,3,4,2,2,3,1.05,1.9,0.2418,217.24
4,2,1,3,4,2,2,3,1.05,1.9,0.2223,217.24
4,2,1,3,4,2,2,3,1.05,1.9,0.2172,217.24
1,3,1,1,3,2,2,3,0.98,2.39,0.3135,217.24
3,4,1,1,4,2,1,3,0.9,2.22,0.404,217.24
1,4,1,1,4,2,1,3,0.9,3.71,0.4051,217.24
3,3,1,1,4,2,1,3,0.9,1.47,0.4074,217.24
3,4,1,1,4,2,1,3,0.9,2.33,0.3951,217.24
3,4,1,1,4,2,1,3,0.9,2.33,0.4163,217.24
3,4,1,1,3,2,1,3,0.9,2.33,0.4576,217.24
3,4,1,1,4,2,1,3,0.9,2.33,0.3929,217.24
3,4,1,1,4,2,2,3,0.98,2.05,0.2582,217.24
3,4,1,1,4,2,1,3,0.9,2.33,0.452,217.24
3,4,1,1,4,2,1,3,0.9,2.52,0.3951,217.24
3,4,1,1,4,2,1,3,0.9,2.33,0.3929,217.24
3,4,1,1,4,2,1,3,0.9,2.33,0.4051,217.24
4,4,1,3,2,2,1,3,0.97,2.51,0.5123,217.24
4,4,1,3,2,2,1,3,0.97,3.09,0.5123,217.24
1,4,1,3,2,2,1,3,0.97,4.03,0.5335,217.24
4,1,1,3,2,2,1,3,0.97,1.78,0.529,217.24
4,4,1,3,2,2,1,3,0.97,2.51,0.5357,217.24
4,4,1,2,2,2,1,3,0.9,2.43,0.5469,217.24
4,4,1,3,2,2,1,3,0.97,2.51,0.5246,217.24
4,4,1,3,2,2,3,3,1.11,1.96,0.5703,217.24
4,4,1,3,2,2,1,3,0.97,2.51,0.4621,217.24
4,4,1,3,2,2,1,3,0.97,2.51,0.5301,217.24
4,4,1,3,2,2,1,3,0.97,2.51,0.5156,217.24
4,1,3,1,3,2,1,3,0.83,2.37,0.3984,217.24
4,1,3,1,3,2,1,3,0.83,2.37,0.423,217.24
4,1,3,1,3,2,1,3,0.83,2.37,0.4129,217.24
4,3,3,1,3,2,1,3,0.83,2.29,0.423,217.24
4,1,3,1,3,2,1,3,0.83,2.37,0.4185,217.24
4,1,3,4,3,2,1,3,0.88,2.4,0.4353,217.24
4,1,3,1,4,2,1,3,0.83,2.37,0.346,217.24
4,1,3,1,3,2,4,3,0.99,1.85,0.4763,217.24
4,1,3,1,3,2,1,3,0.83,2.37,0.4141,217.24
4,1,3,1,3,2,1,3,0.83,2.37,0.3895,217.24
4,1,3,1,3,2,1,3,0.83,2.37,0.4107,217.24
4,1,3,1,3,2,1,3,0.83,2.37,0.4319,217.24
4,3,3,4,4,2,4,3,1.03,1.83,0.3586,217.24
4,2,1,4,4,2,1,3,0.97,1.31,0.3817,217.24
4,2,1,4,4,2,1,3,0.97,1.27,0.3717,217.24
3,2,1,4,4,2,1,3,0.97,1.37,0.3717,217.24
4,1,1,4,4,2,1,3,0.97,1.53,0.394,217.24
4,2,3,4,4,2,1,3,0.88,1.42,0.3482,217.24
4,2,1,2,4,2,1,3,0.9,1.31,0.365,217.24
4,2,1,4,4,2,1,3,0.97,1.31,0.3772,217.24
4,2,1,4,4,2,3,3,1.11,1.05,0.2865,217.24
4,2,1,4,4,2,1,3,0.97,1.31,0.3951,217.24
4,2,1,4,4,2,1,3,0.97,1.31,0.433,217.24
4,2,1,4,4,2,1,3,0.97,1.31,0.3717,217.24
4,2,1,4,4,2,1,3,0.97,1.31,0.3996,217.24
3,1,3,2,4,2,3,3,0.99,1.35,0.2892,217.24
4,3,3,2,1,2,1,3,0.83,1.08,0.4475,217.24
4,3,3,2,1,2,1,3,0.83,1.18,0.4085,217.24
2,3,3,2,1,2,1,3,0.83,1.83,0.4196,217.24
4,3,3,2,1,2,1,3,0.83,1.08,0.4085,217.24
4,3,1,2,1,2,1,3,0.9,0.97,0.4754,217.24
4,3,3,4,1,2,1,3,0.88,1.07,0.4286,217.24
4,3,3,2,2,2,1,3,0.83,1.43,0.3862,217.24
4,3,3,2,1,2,4,3,0.99,0.85,0.4982,217.24
4,3,3,2,1,2,1,3,0.83,1.08,0.4353,217.24
4,3,3,2,1,2,1,3,0.83,1.08,0.4241,217.24
4,3,3,2,1,2,1,3,0.83,1.08,0.4051,217.24
4,4,1,2,2,2,1,3,0.9,2.23,0.4141,217.24
3,4,1,2,2,2,1,3,0.9,2.38,0.4342,217.24
4,2,1,2,2,2,1,3,0.9,1.31,0.4185,217.24
4,4,3,2,2,2,1,3,0.83,2.36,0.3884,217.24
4,4,1,3,2,2,1,3,0.97,2.33,0.4286,217.24
4,4,1,2,3,2,1,3,0.9,2.25,0.4085,217.24
4,4,1,2,2,2,3,3,1.05,1.76,0.5119,217.24
4,4,1,2,2,2,1,3,0.9,2.25,0.5402,217.24
4,4,1,2,2,2,1,3,0.9,2.25,0.4018,217.24
4,4,1,2,2,2,1,3,0.9,2.25,0.4319,217.24
4,4,1,2,2,2,1,3,0.9,2.25,0.4141,217.24
3,2,1,4,2,2,2,3,1.05,1.18,0.3238,217.24
3,2,1,4,2,2,2,3,1.05,1.18,0.3105,217.24
3,1,1,4,2,2,2,3,1.05,1.39,0.3135,217.24
3,2,1,4,2,2,2,3,1.05,1.18,0.333,217.24
3,2,1,2,2,2,2,3,0.98,1.18,0.3361,217.24
3,2,1,4,4,2,2,3,1.05,1.18,0.2633,217.24
3,2,1,4,2,2,3,3,1.11,1.06,0.552,217.24
3,2,1,4,2,2,2,3,1.05,1.18,0.2818,217.24
3,2,1,4,2,2,2,3,1.05,1.18,0.3227,217.24
3,2,1,4,2,2,2,3,1.05,1.18,0.3268,217.24
3,2,1,4,2,2,2,3,1.05,1.18,0.3238,217.24
3,1,1,3,1,2,1,3,0.97,1.58,0.4788,217.24
2,2,4,3,4,2,1,3,0.83,2.54,0.2656,217.24
3,2,4,3,4,2,1,3,0.83,1.8,0.2734,217.24
2,1,4,3,4,2,1,3,0.83,2.73,0.2701,217.24
2,2,1,3,4,2,1,3,0.97,2.28,0.3984,217.24
2,2,4,3,4,2,1,3,0.83,2.46,0.2768,217.24
2,2,4,3,1,2,1,3,0.83,2.11,0.3828,217.24
2,2,4,3,4,2,1,3,0.83,2.46,0.2846,217.24
2,2,4,3,4,2,1,3,0.83,2.46,0.2667,217.24
2,2,4,3,4,2,1,3,0.83,2.46,0.2768,217.24
2,2,4,3,4,2,1,3,0.83,2.46,0.2701,217.24
2,2,4,3,4,2,1,3,0.83,2.46,0.2734,217.24
2,2,4,3,4,2,1,3,0.83,2.46,0.2667,217.24
4,3,4,4,1,2,4,3,0.99,1.59,0.4535,217.24
4,1,1,4,1,2,1,3,0.97,1.13,0.5033,217.24
3,4,3,1,4,2,1,3,0.83,2.42,0.3326,217.24
3,4,2,1,2,2,2,3,0.96,2.25,0.291,217.24
4,4,2,1,2,2,4,3,1.03,1.93,0.5201,217.24
3,3,1,2,1,2,2,3,0.98,1.24,0.585,217.24
3,3,1,4,3,2,1,3,0.97,1.5,0.4688,217.24
4,2,2,3,2,2,1,3,0.95,2.19,0.3594,217.24
3,2,3,2,2,2,1,3,0.83,1.75,0.4587,217.24
1,4,4,1,4,2,2,3,0.87,4.09,0.2131,217.24
3,4,4,1,4,2,2,3,0.87,2.89,0.2039,217.24
1,2,4,1,4,2,2,3,0.87,3.1,0.1947,217.24
1,4,3,1,4,2,2,3,0.92,4.03,0.2418,217.24
1,4,4,2,4,2,2,3,0.87,4.13,0.1844,217.24
1,4,4,1,2,2,2,3,0.87,4.09,0.2592,217.24
1,4,4,1,4,2,1,3,0.78,4.68,0.3426,217.24
1,4,4,1,4,2,2,3,0.87,4.09,0.1906,217.24
1,4,4,1,4,2,2,3,0.87,4.09,0.1936,217.24
1,4,4,1,4,2,2,3,0.87,3.66,0.1875,217.24
1,4,4,1,4,2,2,3,0.87,4.09,0.1957,217.24
1,4,4,1,4,2,2,3,0.87,4.09,0.1885,217.24
1,3,2,3,3,2,3,3,1.09,2.48,0.4462,217.24
1,3,2,3,3,2,3,3,1.09,2.18,0.4389,217.24
1,3,2,3,3,2,3,3,1.09,2.48,0.4088,217.24
1,2,2,3,3,2,3,3,1.09,2.34,0.4316,217.24
1,3,1,3,3,2,3,3,1.11,2.45,0.4726,217.24
1,3,2,1,3,2,3,3,1.03,2.38,0.4215,217.24
1,3,2,3,3,2,3,3,1.09,2.48,0.4015,217.24
1,3,2,3,3,2,4,3,1.09,2.48,0.4398,217.24
1,3,2,3,3,2,3,3,1.09,2.48,0.4772,217.24
1,3,2,3,3,2,3,3,1.09,2.85,0.4179,217.24
1,3,2,3,3,2,3,3,1.09,2.48,0.4206,217.24
1,2,4,1,2,2,3,3,0.95,2.14,0.3723,217.24
1,2,4,1,2,2,3,3,0.95,2.06,0.3923,217.24
4,2,4,1,2,2,3,3,0.95,1.15,0.375,217.24
1,4,4,1,2,2,3,3,0.95,3.01,0.3759,217.24
1,2,3,1,2,2,3,3,0.99,2.08,0.4425,217.24
1,2,4,3,2,2,3,3,0.99,2.24,0.3878,217.24
1,2,4,1,1,2,3,3,0.95,1.84,0.4553,217.24
1,2,4,1,2,2,3,3,0.95,2.14,0.3859,217.24
1,2,4,1,2,2,3,3,0.95,2.14,0.3932,217.24
1,2,4,1,2,2,3,3,0.95,2.14,0.3814,217.24
1,2,4,1,2,2,3,3,0.95,2.29,0.3659,217.24
1,2,4,1,2,2,3,3,0.95,2.14,0.3741,217.24
4,4,3,3,1,2,3,3,1.03,1.59,0.5182,217.24
1,1,2,4,1,2,3,3,1.09,1.94,0.5922,217.24
1,1,2,4,1,2,3,3,1.09,2.15,0.5821,217.24
3,1,2,4,1,2,3,3,1.09,0.97,0.5958,217.24
1,2,2,4,1,2,3,3,1.09,1.73,0.5931,217.24
1,1,3,4,1,2,3,3,1.03,2,0.6122,217.24
1,1,2,1,1,2,3,3,1.03,1.91,0.5912,217.24
1,1,2,4,1,2,3,3,1.09,1.94,0.5976,217.24
1,1,2,4,1,2,4,3,1.09,1.94,0.5748,217.24
1,1,2,4,1,2,3,3,1.09,1.94,0.583,217.24
1,1,2,4,1,2,3,3,1.09,1.94,0.563,217.24
1,1,2,4,1,2,3,3,1.09,1.94,0.5922,217.24
1,1,2,4,1,2,3,3,1.09,1.94,0.5776,217.24
3,2,3,1,1,2,4,3,0.99,1.04,0.542,217.24
1,4,4,2,4,2,3,3,0.95,3.24,0.2172,217.24
1,4,4,2,4,2,3,3,0.95,3.24,0.2099,217.24
2,4,4,2,4,2,3,3,0.95,2.76,0.2235,217.24
1,4,4,2,4,2,3,3,0.95,3.24,0.2254,217.24
1,4,1,2,4,2,3,3,1.05,3.08,0.3011,217.24
1,4,4,3,4,2,3,3,0.99,3.31,0.2381,217.24
1,4,4,2,3,2,3,3,0.95,3.24,0.3841,217.24
1,4,4,2,4,2,3,3,0.95,3.24,0.219,217.24
1,4,4,2,4,2,3,3,0.95,3.24,0.208,217.24
1,4,4,2,4,2,3,3,0.95,3.24,0.2254,217.24
1,4,4,2,4,2,3,3,0.95,3.24,0.2217,217.24
3,1,1,4,2,3,2,1,1.06,1.62,0.5744,221.72
3,1,1,4,2,3,2,1,1.06,1.62,0.5992,221.72
4,1,1,4,2,3,2,1,1.06,1.55,0.6032,221.72
3,3,1,4,2,3,2,1,1.06,1.55,0.5913,221.72
3,1,4,4,2,3,2,1,0.93,1.79,0.4831,221.72
3,1,1,1,2,3,2,1,1,1.59,0.5982,221.72
3,1,1,4,4,3,2,1,1.06,1.62,0.5427,221.72
3,1,1,4,2,3,1,1,1.01,1.8,0.5957,221.72
3,1,1,4,2,3,2,1,1.06,1.62,0.5764,221.72
3,1,1,4,2,3,2,1,1.06,1.62,0.5248,221.72
3,1,1,4,2,3,2,1,1.06,1.62,0.5962,221.72
3,1,1,4,2,3,2,1,1.06,1.62,0.5972,221.72
4,3,4,1,4,3,1,1,0.81,1.8,0.3617,221.72
2,4,1,2,1,3,1,1,0.93,3.43,0.5553,221.72
4,4,1,2,1,3,1,1,0.93,2.57,0.5787,221.72
2,3,1,2,1,3,1,1,0.93,2.54,0.5702,221.72
2,4,4,2,1,3,1,1,0.81,3.61,0.4298,221.72
2,4,1,3,1,3,1,1,1.01,3.51,0.5872,221.72
2,4,1,2,2,3,1,1,0.93,3.78,0.5074,221.72
2,4,1,2,1,3,3,1,1.05,2.7,0.5838,221.72
2,4,1,2,1,3,1,1,0.93,3.43,0.5532,221.72
2,4,1,2,1,3,1,1,0.93,3.43,0.5734,221.72
2,4,1,2,1,3,1,1,0.93,3.43,0.5574,221.72
2,4,1,2,1,3,1,1,0.93,3.43,0.5617,221.72
3,4,3,2,3,3,2,1,0.93,2.15,0.5853,221.72
3,4,3,2,3,3,2,1,0.93,2.38,0.5486,221.72
1,4,3,2,3,3,2,1,0.93,3.33,0.5903,221.72
3,1,3,2,3,3,2,1,0.93,1.48,0.5694,221.72
3,4,2,2,3,3,2,1,0.98,2.08,0.5665,221.72
3,4,3,3,3,3,2,1,0.98,2.23,0.5734,221.72
3,4,3,2,2,3,2,1,0.93,2.15,0.5933,221.72
3,4,3,2,3,3,2,1,0.93,2.15,0.5754,221.72
3,4,3,2,3,3,2,1,0.93,2.15,0.5694,221.72
3,4,3,2,3,3,2,1,0.93,2.15,0.5833,221.72
3,4,3,2,3,3,2,1,0.93,2.15,0.5754,221.72
2,3,3,4,2,3,1,1,0.91,2.42,0.5904,221.72
3,4,2,4,4,3,4,1,1.09,1.87,0.4964,221.72
2,4,1,1,1,3,1,1,0.93,2.63,0.5479,221.72
4,2,2,2,4,3,3,1,1.03,1.27,0.2964,221.72
4,4,4,1,2,3,1,1,0.81,2.56,0.3915,221.72
4,4,4,1,2,3,1,1,0.81,2.3,0.3926,221.72
4,4,4,1,2,3,1,1,0.81,2.56,0.4074,221.72
4,3,4,1,2,3,1,1,0.81,1.8,0.3872,221.72
4,4,2,1,2,3,1,1,0.91,2.41,0.4521,221.72
4,4,4,2,2,3,1,1,0.81,2.59,0.4011,221.72
4,4,4,1,3,3,1,1,0.81,2.56,0.3894,221.72
4,4,4,1,2,3,4,1,0.95,2.07,0.4441,221.72
4,4,4,1,2,3,1,1,0.81,2.56,0.3606,221.72
4,4,4,1,2,3,1,1,0.81,2.56,0.4404,221.72
4,4,4,1,2,3,1,1,0.81,2.56,0.4032,221.72
4,4,4,1,2,3,1,1,0.81,2.56,0.384,221.72
4,3,2,2,3,3,4,1,1.03,1.17,0.5243,221.72
4,1,2,3,3,3,1,1,0.98,1.57,0.4819,221.72
4,1,2,3,3,3,1,1,0.98,1.57,0.4713,221.72
1,1,2,3,3,3,1,1,0.98,2.89,0.4745,221.72
4,1,2,3,3,3,1,1,0.98,1.57,0.4915,221.72
4,1,4,3,3,3,1,1,0.86,1.71,0.4021,221.72
4,1,2,4,3,3,1,1,0.98,1.48,0.5043,221.72
4,1,2,3,1,3,1,1,0.98,1.22,0.5447,221.72
4,1,2,3,3,3,3,1,1.09,1.29,0.4243,221.72
4,1,2,3,3,3,1,1,0.98,1.57,0.484,221.72
4,1,2,3,3,3,1,1,0.98,1.57,0.4553,221.72
4,1,2,3,3,3,1,1,0.98,1.57,0.4883,221.72
4,2,4,2,4,3,1,1,0.81,1.62,0.4011,221.72
4,2,4,2,4,3,1,1,0.81,1.69,0.3872,221.72
2,2,4,2,4,3,1,1,0.81,2.32,0.4043,221.72
4,3,4,2,4,3,1,1,0.81,1.76,0.416,221.72
4,2,4,2,4,3,1,1,0.81,1.62,0.3947,221.72
4,2,4,2,4,3,1,1,0.81,1.62,0.4106,221.72
4,2,4,2,1,3,1,1,0.81,1.26,0.4798,221.72
4,2,4,2,4,3,4,1,0.95,1.34,0.3892,221.72
4,2,4,2,4,3,1,1,0.81,1.62,0.467,221.72
4,2,4,2,4,3,1,1,0.81,1.62,0.3904,221.72
4,2,4,2,4,3,1,1,0.81,1.62,0.4053,221.72
4,3,2,4,1,3,1,1,0.98,1.84,0.6564,221.72
4,3,2,4,1,3,1,1,0.98,1.33,0.6468,221.72
3,3,2,4,1,3,1,1,0.98,1.92,0.6617,221.72
4,1,2,4,1,3,1,1,0.98,1.91,0.6234,221.72
4,3,2,4,1,3,1,1,0.98,1.84,0.6287,221.72
4,3,2,4,1,3,1,1,0.98,1.84,0.6085,221.72
4,3,2,4,3,3,1,1,0.98,2.19,0.5723,221.72
4,3,2,4,1,3,3,1,1.09,1.47,0.6072,221.72
4,3,2,4,1,3,1,1,0.98,1.84,0.6447,221.72
4,3,2,4,1,3,1,1,0.98,1.84,0.4915,221.72
4,3,2,4,1,3,1,1,0.98,1.84,0.6351,221.72
4,3,2,4,1,3,1,1,0.98,1.84,0.6394,221.72
3,1,2,4,3,3,3,1,1.09,1.5,0.4018,221.72
1,1,4,4,1,3,2,1,0.93,2.24,0.5298,221.72
4,2,4,1,3,3,2,1,0.89,1.25,0.4752,221.72
2,2,3,1,4,3,3,1,0.99,2.24,0.3063,221.72
3,3,3,4,4,3,1,1,0.91,1.76,0.4181,221.72
2,3,1,3,1,3,3,1,1.11,1.63,0.5784,221.72
2,1,1,2,2,3,2,1,1,2.15,0.6448,221.72
2,1,1,2,2,3,2,1,1,2.15,0.6429,221.72
2,3,1,2,2,3,2,1,1,2.07,0.6458,221.72
2,1,1,2,2,3,2,1,1,2.15,0.6448,221.72
2,1,1,3,2,3,2,1,1.06,2.22,0.631,221.72
2,1,1,2,1,3,2,1,1,1.82,0.7054,221.72
2,1,1,2,2,3,3,1,1.05,1.93,0.5919,221.72
2,1,1,2,2,3,2,1,1,2.15,0.6488,221.72
2,1,1,2,2,3,2,1,1,2.15,0.5476,221.72
2,1,1,2,2,3,2,1,1,2.15,0.6448,221.72
2,1,1,2,2,3,2,1,1,2.15,0.6409,221.72
2,1,1,2,2,3,2,1,1,2.15,0.6607,221.72
2,4,3,2,2,3,3,1,0.99,2.5,0.5495,221.72
1,3,1,4,2,3,1,1,1.01,2.68,0.5521,221.72
2,3,1,4,2,3,1,1,1.01,2.89,0.5521,221.72
1,4,1,4,2,3,1,1,1.01,4.39,0.55,221.72
1,3,3,4,2,3,1,1,0.91,3.57,0.5128,221.72
1,3,1,2,2,3,1,1,0.93,3.47,0.5713,221.72
1,3,1,4,2,3,1,1,1.01,3.46,0.5415,221.72
1,3,1,4,2,3,3,1,1.11,2.76,0.5351,221.72
1,3,1,4,2,3,1,1,1.01,3.46,0.5362,221.72
1,3,1,4,2,3,1,1,1.01,3.46,0.6457,221.72
1,3,1,4,2,3,1,1,1.01,3.46,0.5585,221.72
1,3,1,4,2,3,1,1,1.01,3.46,0.5511,221.72
1,3,1,4,2,3,1,1,1.01,3.46,0.5553,221.72
1,2,2,1,2,3,2,1,0.98,2.42,0.5159,221.72
3,4,4,3,3,3,1,1,0.86,2.81,0.3851,221.72
2,1,1,4,3,3,3,1,1.11,1.98,0.5063,221.72
4,1,3,2,4,3,2,1,0.93,2.1,0.4871,221.72
4,1,1,4,2,3,2,1,1.06,1.32,0.6419,221.72
2,3,1,3,4,3,1,1,1.01,2.39,0.5926,221.72
4,3,1,3,4,3,1,1,1.01,1.46,0.5968,221.72
2,1,1,3,4,3,1,1,1.01,2.27,0.5851,221.72
2,3,1,3,4,3,1,1,1.01,2.19,0.6138,221.72
2,3,1,4,4,3,1,1,1.01,2.1,0.5968,221.72
2,3,1,3,2,3,1,1,1.01,2.19,0.6394,221.72
2,3,1,3,4,3,2,1,1.06,1.97,0.5823,221.72
2,3,1,3,4,3,1,1,1.01,2.19,0.5872,221.72
2,3,1,3,4,3,1,1,1.01,2.19,0.6032,221.72
2,3,1,3,4,3,1,1,1.01,2.1,0.5798,221.72
2,3,1,3,4,3,1,1,1.01,2.19,0.5809,221.72
2,3,1,3,4,3,1,1,1.01,2.19,0.5968,221.72
4,4,3,2,3,3,2,1,0.93,2.29,0.5298,221.72
3,1,3,1,2,3,2,1,0.93,1.45,0.4772,221.72
4,3,1,3,4,3,2,1,1.06,1.57,0.5218,221.72
4,3,3,3,2,3,1,1,0.91,1.84,0.533,221.72
4,2,3,1,1,3,2,1,0.93,0.86,0.5506,221.72
1,1,1,1,4,3,2,1,1,2.44,0.502,221.72
4,1,1,1,4,3,2,1,1,1.52,0.503,221.72
1,2,1,1,4,3,2,1,1,2.45,0.4871,221.72
1,1,3,1,4,3,2,1,0.93,2.79,0.4534,221.72
1,1,1,1,4,3,2,1,1,2.68,0.5,221.72
1,1,1,1,1,3,2,1,1,2.36,0.619,221.72
1,1,1,1,4,3,2,1,1,2.68,0.4881,221.72
1,1,1,1,4,3,2,1,1,2.68,0.499,221.72
1,1,1,1,4,3,2,1,1,2.68,0.4821,221.72
1,1,1,1,4,3,2,1,1,2.68,0.5139,221.72
1,1,1,1,4,3,2,1,1,2.68,0.5149,221.72
1,1,1,1,4,3,2,1,1,2.68,0.503,221.72
1,3,3,1,3,3,3,1,0.99,2.21,0.4838,221.72
1,3,3,1,3,3,3,1,0.99,2.82,0.4604,221.72
4,3,3,1,3,3,3,1,0.99,1.2,0.4856,221.72
1,4,3,1,3,3,3,1,0.99,2.95,0.4505,221.72
1,3,2,1,3,3,3,1,1.03,2.15,0.4486,221.72
1,3,3,1,3,3,3,1,0.99,2.21,0.4568,221.72
1,3,3,1,2,3,3,1,0.99,2.21,0.5144,221.72
1,3,3,1,3,3,3,1,0.99,2.21,0.4748,221.72
1,3,3,1,3,3,3,1,0.99,2.21,0.4712,221.72
1,3,3,1,3,3,3,1,0.99,2.21,0.4964,221.72
1,3,3,1,3,3,3,1,0.99,2.15,0.4432,221.72
1,3,3,1,3,3,3,1,0.99,2.21,0.4631,221.72
4,4,2,1,2,3,3,1,1.03,1.96,0.5505,221.72
1,2,1,3,2,3,3,1,1.11,2.3,0.5973,221.72
1,2,1,3,2,3,3,1,1.11,2.69,0.5946,221.72
1,2,1,3,2,3,3,1,1.11,2.3,0.6135,221.72
1,2,1,3,2,3,3,1,1.11,2.3,0.5919,221.72
1,2,4,3,2,3,3,1,0.99,2.46,0.4712,221.72
1,2,1,3,2,3,3,1,1.11,2.3,0.5793,221.72
1,2,1,3,4,3,3,1,1.11,2.3,0.3838,221.72
1,2,1,3,2,3,4,1,1.11,2.3,0.6306,221.72
1,2,1,3,2,3,3,1,1.11,2.3,0.5234,221.72
1,2,1,3,2,3,3,1,1.11,2.12,0.5856,221.72
1,2,1,3,2,3,3,1,1.11,2.3,0.5865,221.72
1,1,3,2,1,3,3,1,0.99,2.62,0.5234,221.72
1,1,3,2,1,3,3,1,0.99,2.17,0.5486,221.72
2,1,3,2,1,3,3,1,0.99,2.16,0.527,221.72
1,4,3,2,1,3,3,1,0.99,3.27,0.5514,221.72
1,1,4,2,1,3,3,1,0.95,2.68,0.4685,221.72
1,1,3,1,1,3,3,1,0.99,2.58,0.5405,221.72
1,1,3,2,4,3,3,1,0.99,2.92,0.2775,221.72
1,1,3,2,1,3,3,1,0.99,2.62,0.5342,221.72
1,1,3,2,1,3,3,1,0.99,2.62,0.6045,221.72
1,1,3,2,1,3,3,1,0.99,2.62,0.5468,221.72
1,1,3,2,1,3,3,1,0.99,2.62,0.5685,221.72
1,4,1,4,4,3,3,1,1.11,3.04,0.3396,221.72
1,4,1,4,4,3,3,1,1.11,3.04,0.3333,221.72
3,4,1,4,4,3,3,1,1.11,2,0.3477,221.72
1,2,1,4,4,3,3,1,1.11,2.17,0.3441,221.72
1,4,2,4,4,3,3,1,1.09,3.07,0.2829,221.72
1,4,1,3,4,3,3,1,1.11,3.12,0.3225,221.72
1,4,1,4,2,3,3,1,1.11,3.04,0.5171,221.72
1,4,1,4,4,3,4,1,1.11,3.04,0.4883,221.72
1,4,1,4,4,3,3,1,1.11,3.04,0.3261,221.72
1,4,1,4,4,3,3,1,1.11,3.04,0.3387,221.72
1,4,1,4,4,3,3,1,1.11,3.04,0.3405,221.72
1,4,1,4,4,3,3,1,1.11,3.04,0.3315,221.72
3,2,2,3,2,3,4,1,1.09,1.33,0.5369,221.72
4,2,3,4,4,3,4,1,1.03,1.33,0.4333,221.72
4,1,4,2,2,3,1,1,0.81,1.68,0.4489,221.72
4,1,4,2,2,3,1,1,0.81,1.93,0.4543,221.72
4,2,4,2,2,3,1,1,0.81,1.71,0.4638,221.72
4,1,3,2,2,3,1,1,0.87,1.86,0.5404,221.72
4,1,4,4,2,3,1,1,0.86,1.93,0.466,221.72
4,1,4,2,4,3,1,1,0.81,1.93,0.3947,221.72
4,1,4,2,2,3,1,1,0.81,1.93,0.4617,221.72
4,1,4,2,2,3,4,1,0.95,1.58,0.4658,221.72
4,1,4,2,2,3,1,1,0.81,1.93,0.3894,221.72
4,1,4,2,2,3,1,1,0.81,2.41,0.4383,221.72
4,1,4,2,2,3,1,1,0.81,1.93,0.4543,221.72
4,1,4,2,2,3,1,1,0.81,1.93,0.4447,221.72
4,1,1,1,3,3,4,1,1.05,1.39,0.5964,221.72
3,3,4,4,2,3,2,1,0.93,2.17,0.4127,221.72
4,3,4,4,2,3,2,1,0.93,1.6,0.4097,221.72
3,1,4,4,2,3,2,1,0.93,1.73,0.4216,221.72
3,3,1,4,2,3,2,1,1.06,1.49,0.5347,221.72
3,3,4,1,2,3,2,1,0.89,1.63,0.4226,221.72
3,3,4,4,3,3,2,1,0.93,1.66,0.3879,221.72
3,3,4,4,2,3,2,1,0.93,1.66,0.4097,221.72
3,3,4,4,2,3,4,1,0.99,1.51,0.4198,221.72
3,3,4,4,2,3,2,1,0.93,1.66,0.5188,221.72
3,3,4,4,2,3,2,1,0.93,1.5,0.4206,221.72
3,3,4,4,2,3,2,1,0.93,1.66,0.4246,221.72
3,3,4,4,2,3,2,1,0.93,1.66,0.4325,221.72
